idhogar,escolari_person,v2a1,rooms,refrig,v18q1,r4t1,hhsize,cielorazo,dependency,edje,meaneduc,overcrowding,computer,television,qmobilephone,escolari_head,mobilephone,pared,energco,piso,epared,eviv,etecho,tipovivi1,tipovivi2,tipovivi3,tipovivi4,tipovivi5,lugar1,lugar2,lugar3,lugar4,lugar5,lugar6,estadocivil1,estadocivil3,estadocivil4,instlevel1,instlevel2,instlevel5,instlevel7,instlevel8,instlevel9,instlevel,Youth,Target
d285b3a88,9.0,0.0,2,1,0.0,0,1,1,8.0,9.0,9.0,1.0,0,0,1,9,1,3,2,3,3.0,3.0,3.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,4
d2902495c,12.0,150000.0,4,1,0.0,0,3,1,0.0,14.0,12.0,1.5,0,0,3,14,1,3,2,3,3.0,3.0,3.0,0,0,1,0,0,1,0,0,0,0,0,0,2,0,0,0,2,0,1,0,5,0.0,4
d29058053,13.5,215000.0,4,1,0.0,0,2,1,0.0,15.0,13.5,1.0,0,0,2,15,1,3,2,3,3.0,3.0,3.0,0,0,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0,1,1,0,5,0.0,4
d2be86808,14.25,0.0,9,1,2.0,0,4,1,0.33333334,17.0,19.0,0.83333331,0,0,5,17,1,3,2,3,3.0,3.0,3.0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,1,0,2,1,5,0.0,4
d2c003094,13.5,150000.0,5,1,1.0,0,2,1,1.0,17.0,17.0,0.66666669,0,0,2,17,1,2,2,2,3.0,3.0,3.0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,5,0.0,4
d2cb24e59,17.0,0.0,7,1,1.0,0,1,1,0.0,17.0,17.0,0.5,0,1,2,17,1,3,2,3,2.0,3.0,3.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0.0,4
d2dfde10d,17.0,219087.0,3,1,1.0,0,2,1,0.0,14.0,17.0,2.0,0,0,2,14,1,3,2,3,3.0,3.0,3.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,0.0,4
d2e45f8ad,3.0,0.0,7,1,0.0,0,1,1,8.0,3.0,3.0,0.66666669,0,0,0,3,0,3,2,3,3.0,3.0,3.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0.0,3
d2ed106ac,14.5,0.0,4,1,0.0,0,2,1,8.0,16.0,14.5,0.66666669,0,0,0,16,0,3,2,3,3.0,3.0,3.0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,2,0,5,0.0,4
d302978f4,8.333333333333334,0.0,4,1,1.0,1,3,1,0.5,14.0,11.0,1.5,0,0,2,14,1,2,2,3,2.0,2.0,2.0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,5,0.3333333333333333,3
d326ff2f0,9.5,800000.0,5,1,1.0,2,4,1,1.0,21.0,18.5,2.0,0,0,2,21,1,3,2,3,3.0,3.0,3.0,0,0,1,0,0,1,0,0,0,0,0,2,2,0,1,1,0,0,1,1,5,0.5,4
d340667d0,7.666666666666667,0.0,3,1,0.0,1,3,1,2.0,11.0,23.0,3.0,0,0,2,11,1,3,2,2,2.0,3.0,2.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,4,0.3333333333333333,2
d363d9183,6.0,0.0,4,1,0.0,1,5,0,1.5,9.0,7.5,2.5,0,0,5,6,1,2,2,1,1.0,1.0,1.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0.2,3
d3643ece8,9.0,0.0,8,1,0.0,0,1,1,8.0,9.0,9.0,0.25,0,1,0,9,0,3,2,3,2.0,3.0,3.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,4
d36946cfa,6.0,0.0,5,1,0.0,0,1,1,8.0,6.0,6.0,0.33333334,0,0,1,6,1,3,2,3,3.0,3.0,3.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,4
d3841ac02,14.0,0.0,5,1,0.0,0,1,1,8.0,14.0,14.0,0.66666669,0,1,0,14,0,3,2,3,3.0,3.0,3.0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,5,0.0,4
d38726dc1,7.0,0.0,5,1,0.0,1,4,0,0.33333334,7.0,8.333333,1.3333334,0,0,4,7,1,3,2,3,3.0,3.0,3.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,3,0.25,3
d38e60e14,5.0,0.0,6,1,0.0,1,3,0,2.0,6.0,6.0,0.75,0,0,1,6,1,2,1,2,2.0,1.0,3.0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,3,0.3333333333333333,2
d3f101545,8.5,342324.0,7,1,2.0,2,4,1,1.0,17.0,17.0,1.3333334,0,0,2,17,1,3,2,3,3.0,3.0,3.0,0,0,1,0,0,1,0,0,0,0,0,2,2,0,2,0,0,0,0,2,5,0.5,4
d3f306857,9.5,0.0,5,1,0.0,0,2,1,0.0,6.0,9.5,0.66666669,0,1,2,6,1,3,2,3,2.0,2.0,2.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0.0,4
d411f898f,15.0,125518.0,8,1,2.0,0,1,1,0.0,15.0,15.0,0.33333334,0,1,3,15,1,3,2,3,3.0,3.0,3.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0.0,4
d4283f728,6.5,0.0,6,1,0.0,0,2,1,8.0,7.0,6.5,0.66666669,0,1,1,7,1,3,2,3,3.0,3.0,3.0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0.0,4
d43a04997,3.5555555555555554,90000.0,6,1,0.0,5,9,0,2.0,7.0,9.333333,4.3333335,0,0,4,7,1,2,2,2,1.0,1.0,1.0,0,0,1,0,0,1,0,0,0,0,0,4,0,0,4,2,0,0,0,0,3,0.5555555555555556,2
d46a1d9b3,12.0,0.0,8,1,2.0,0,4,1,0.33333334,14.0,12.0,1.0,1,1,4,14,1,3,2,3,3.0,3.0,3.0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,1,0,2,0,5,0.0,1
d4727599d,13.0,0.0,5,1,0.0,0,2,1,0.0,11.0,13.0,0.66666669,0,1,2,11,1,3,2,3,3.0,3.0,3.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,4,0.0,3
d4b71e99f,10.0,0.0,7,1,1.0,0,2,1,1.0,14.0,10.0,0.5,0,1,2,14,1,3,2,3,3.0,3.0,3.0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,1,0,5,0.0,4
d4bce9879,5.571428571428571,0.0,4,1,0.0,1,7,0,0.75,1.0,6.75,3.5,0,0,2,1,1,2,2,2,1.0,1.0,2.0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,2,0.14285714285714285,3
d4bde2420,14.0,0.0,7,1,2.0,0,3,1,0.0,15.0,14.0,0.75,0,1,3,15,1,3,2,3,3.0,3.0,3.0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,3,0,5,0.0,4
d4ce97424,10.5,140000.0,5,1,0.0,0,4,1,0.0,9.0,10.5,1.3333334,0,0,3,9,1,3,2,3,3.0,3.0,3.0,0,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0,3,0,0,0,3,0.0,4
d4d5874a9,10.8,100000.0,5,1,1.0,1,5,1,0.66666669,16.0,16.0,1.6666666,0,0,4,16,1,3,2,3,2.0,3.0,2.0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,3,0,5,0.2,4
d4e1dc02c,5.666666666666667,0.0,4,1,0.0,1,9,0,0.80000001,9.0,7.5,5.0,0,1,9,9,1,2,2,3,2.0,2.0,2.0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,2,0,0,0,0,0,3,0.1111111111111111,3
d501218d4,6.0,0.0,4,1,0.0,0,1,0,0.0,6.0,6.0,0.5,0,1,0,6,0,2,2,3,2.0,2.0,2.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,2
d508a025e,5.5,0.0,2,1,0.0,1,2,1,1.0,11.0,11.0,2.0,0,0,1,11,1,3,2,3,3.0,3.0,3.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,4,0.5,4
d51b6591e,10.0,60000.0,4,1,0.0,0,2,1,0.0,9.0,10.0,1.0,0,0,2,9,1,2,2,3,3.0,3.0,2.0,0,0,1,0,0,1,0,0,0,0,0,0,2,0,0,0,1,0,0,0,3,0.0,4
d52268c7a,12.5,0.0,5,1,0.0,0,2,1,0.0,12.0,12.5,0.66666669,0,0,2,12,1,3,2,3,2.0,3.0,3.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,5,0.0,4
d526c123e,6.4,0.0,6,1,2.0,2,5,1,0.66666669,7.0,10.666667,1.6666666,1,0,3,7,1,3,2,3,3.0,3.0,3.0,0,0,0,0,1,1,0,0,0,0,0,2,0,0,2,0,0,0,2,0,3,0.4,2
d52a3b3d4,4.0,0.0,4,1,0.0,2,4,0,1.0,6.0,6.0,2.0,0,0,2,6,1,3,2,3,3.0,3.0,1.0,1,0,0,0,0,0,0,0,0,1,0,1,2,0,1,1,0,0,0,0,3,0.5,4
d53951685,6.0,0.0,3,1,0.0,0,2,1,0.0,6.0,6.0,1.0,0,0,1,6,1,2,2,3,3.0,3.0,3.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,4
d5471169a,9.0,0.0,4,1,0.0,0,1,1,8.0,9.0,9.0,0.5,0,0,1,9,1,3,2,3,3.0,3.0,3.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,4
d55c3fb02,14.666666666666666,0.0,6,1,0.0,0,3,1,0.0,13.0,14.666667000000002,1.0,1,0,3,13,1,3,2,3,3.0,3.0,3.0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,3,0,5,0.0,4
d55e15921,8.666666666666666,40000.0,5,1,0.0,0,3,1,0.0,11.0,8.666667,1.5,0,1,3,11,1,3,2,3,3.0,3.0,2.0,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,1,0,0,0,4,0.0,4
d561635ea,4.75,0.0,4,1,0.0,1,4,0,1.0,6.0,4.5,2.0,0,0,4,6,1,2,2,2,3.0,3.0,3.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,3,0.25,4
d59826a1b,9.5,169000.0,5,1,3.0,1,4,1,1.0,16.0,15.0,1.3333334,1,0,4,16,1,3,2,3,3.0,3.0,3.0,0,1,0,0,0,0,0,0,1,0,0,1,2,0,0,1,0,0,2,0,5,0.25,4
d5b84a250,17.0,0.0,4,1,0.0,0,1,1,0.0,17.0,17.0,0.5,0,0,1,17,1,2,2,3,3.0,3.0,3.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0.0,4
d5b8a7691,4.666666666666667,0.0,4,1,0.0,1,3,1,2.0,6.0,6.0,1.5,0,0,2,6,1,3,2,3,3.0,3.0,3.0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,3,0.3333333333333333,4
d5da18521,8.2,0.0,1,1,0.0,0,5,0,0.25,6.0,10.25,5.0,0,1,5,6,1,1,2,1,1.0,1.0,1.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0.0,4
d5dae4431,14.0,0.0,5,1,1.0,0,4,1,0.0,11.0,14.0,1.3333334,1,0,4,11,1,3,2,3,3.0,3.0,3.0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,3,0,4,0.0,4
d5db89d47,2.5,0.0,4,1,0.0,0,2,0,1.0,2.0,2.5,1.0,0,0,1,2,1,2,1,3,3.0,3.0,3.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0.0,3
d64524b6b,11.333333333333334,0.0,5,1,0.0,0,3,1,0.0,6.0,11.333333,1.0,0,0,3,6,1,2,2,3,2.0,2.0,2.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,3,0.0,4
d64a0f97e,7.0,0.0,7,1,0.0,0,3,0,0.5,6.0,7.0,1.0,0,0,2,6,1,2,2,2,2.0,2.0,1.0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,1,1,0,0,0,3,0.0,3
d6584d766,3.5,0.0,4,1,0.0,2,4,1,1.0,6.0,7.0,2.0,0,1,3,6,1,3,2,3,2.0,2.0,2.0,1,0,0,0,0,1,0,0,0,0,0,2,0,0,2,0,0,0,0,0,3,0.5,4
d65d5aa0a,9.0,72000.0,3,1,0.0,0,3,0,0.5,5.0,13.5,1.5,0,0,3,5,1,2,2,3,2.0,2.0,3.0,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,1,1,0,0,0,2,0.0,2
d66a81ad1,4.25,0.0,5,1,0.0,0,4,0,1.0,3.0,5.5,1.3333334,0,0,2,3,1,2,2,2,2.0,2.0,2.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0.0,3
d66aade26,7.333333333333333,0.0,3,1,0.0,0,4,1,0.0,1.0,9.0,4.0,0,0,3,1,1,2,2,2,1.0,2.0,2.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,2,0.0,4
d671edd1d,3.0,0.0,7,1,0.0,0,3,1,2.0,5.0,3.0,0.75,0,0,0,5,0,2,2,3,3.0,3.0,3.0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,1,2,0,0,0,0,2,0.0,4
d67448784,4.0,0.0,3,1,0.0,2,4,1,1.0,8.0,7.0,2.0,0,0,1,8,1,2,2,2,2.0,2.0,3.0,1,0,0,0,0,0,0,0,0,1,0,2,0,0,1,1,0,0,0,0,3,0.5,2
d684e9074,14.0,0.0,6,1,0.0,0,3,1,0.5,15.0,14.0,1.5,0,1,2,15,1,3,2,3,3.0,3.0,3.0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,3,0,5,0.0,4
d698e4675,1.25,0.0,3,1,0.0,1,4,0,3.0,0.0,0.66666669,2.0,0,1,3,0,1,2,1,2,1.0,2.0,1.0,0,0,0,1,0,0,0,0,0,1,0,0,2,0,2,2,0,0,0,0,1,0.25,1
d6c086aa3,6.6,80000.0,6,1,0.0,1,5,1,0.25,9.0,8.25,1.25,0,1,3,9,1,3,2,2,2.0,2.0,2.0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,3,0.2,2
d6dae86b7,5.75,130000.0,2,1,0.0,2,4,1,1.0,9.0,10.0,4.0,0,0,1,9,1,3,2,3,1.0,2.0,1.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,3,0.5,4
d6ed17777,9.571428571428571,0.0,8,1,0.0,0,7,1,0.0,6.0,9.571428300000001,1.75,0,1,7,6,1,3,2,2,3.0,3.0,3.0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,3,1,0,0,3,0.0,4
d70fbc9eb,14.0,0.0,8,1,1.0,0,4,1,0.33333334,17.0,15.666667000000002,1.3333334,0,1,4,17,1,3,2,3,3.0,3.0,3.0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,1,2,5,0.0,4
d73a97383,9.666666666666666,40000.0,6,1,0.0,1,3,0,0.5,15.0,13.5,1.0,0,0,2,15,1,2,2,2,2.0,2.0,2.0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,2,0,5,0.3333333333333333,4
d73eb3962,6.666666666666667,0.0,5,1,0.0,0,3,1,0.0,6.0,6.666666499999999,1.0,0,0,1,6,1,2,2,3,1.0,3.0,1.0,1,0,0,0,0,0,0,0,1,0,0,0,2,0,0,1,1,0,0,0,3,0.0,2
d75ff881d,11.0,55000.0,2,1,0.0,0,1,0,0.0,11.0,11.0,1.0,0,0,1,11,1,2,2,2,2.0,1.0,2.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,4,0.0,4
d777f2dfd,8.5,40000.0,5,1,0.0,0,2,1,1.0,6.0,17.0,1.0,0,1,2,6,1,3,2,3,2.0,3.0,2.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0.0,4
d792573bf,15.5,280000.0,5,1,2.0,0,2,1,0.0,17.0,15.5,0.66666669,0,1,2,17,1,3,2,3,3.0,3.0,3.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5,0.0,4
d792e6d07,9.333333333333334,150000.0,5,1,1.0,0,3,1,0.5,11.0,11.0,1.5,0,0,3,11,1,3,2,3,3.0,3.0,3.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,4,0.0,4
d799ed61b,15.0,0.0,5,1,0.0,0,2,1,0.0,19.0,15.0,1.0,0,0,2,19,1,2,2,2,3.0,3.0,3.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,5,0.0,4
d7d0e7048,6.0,0.0,4,1,1.0,2,4,1,1.0,13.0,12.0,2.0,0,1,2,13,1,2,2,2,2.0,2.0,2.0,0,0,0,0,1,1,0,0,0,0,0,2,2,0,2,0,1,0,1,0,5,0.5,4
d7d1cc565,4.5,0.0,4,1,0.0,0,2,1,0.0,3.0,4.5,2.0,0,0,2,3,1,2,2,3,3.0,3.0,3.0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,1,0,0,0,0,2,0.0,3
d7d232d0d,8.0,0.0,3,1,0.0,0,2,1,0.0,7.0,8.0,2.0,0,0,2,7,1,3,2,3,3.0,3.0,3.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,4
d7dfad0bb,15.5,0.0,9,1,1.0,0,4,1,0.0,11.0,15.5,0.80000001,1,0,4,11,1,3,2,3,3.0,3.0,3.0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,1,0,3,0,4,0.0,4
d7e2bafc3,11.5,0.0,5,1,1.0,0,2,1,0.0,12.0,11.5,1.0,0,0,2,12,1,3,2,3,3.0,3.0,3.0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,1,1,0,0,5,0.0,4
d81e80253,5.6,0.0,6,1,0.0,0,5,0,1.5,3.0,8.0,1.6666666,0,0,5,3,1,2,2,2,1.0,1.0,1.0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,2,0,0,0,0,2,0.0,4
d83d94ba0,5.571428571428571,0.0,6,1,0.0,0,7,1,0.40000001,6.0,5.5714288,1.75,0,1,3,6,1,2,2,3,3.0,3.0,3.0,1,0,0,0,0,1,0,0,0,0,0,0,2,1,1,0,0,0,0,0,3,0.0,4
d86bcb911,6.333333333333333,0.0,4,1,0.0,0,3,1,0.5,5.0,5.5,1.5,0,1,3,5,1,2,2,2,2.0,3.0,3.0,1,0,0,0,0,0,1,0,0,0,0,0,2,0,0,1,0,0,0,0,2,0.0,4
d86e67a35,3.5,180000.0,3,1,0.0,1,2,1,1.0,7.0,7.0,2.0,0,0,1,7,1,2,2,2,2.0,2.0,2.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3,0.5,4
d87e8a8f5,6.5,0.0,6,1,0.0,0,4,1,0.0,6.0,6.5,1.0,0,0,4,6,1,3,2,2,3.0,3.0,3.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,4
d89019b51,4.0,0.0,5,1,0.0,2,5,0,1.5,6.0,6.0,1.6666666,0,0,2,6,1,2,2,2,2.0,3.0,3.0,1,0,0,0,0,0,0,0,1,0,0,1,2,0,1,1,0,0,0,0,3,0.4,4
d8a76ba18,5.5,0.0,5,1,0.0,2,4,0,3.0,10.0,10.0,1.3333334,0,0,2,10,1,3,2,3,3.0,3.0,3.0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,3,0.5,1
d8adfc461,3.4285714285714284,0.0,6,1,0.0,5,7,1,2.5,9.0,7.5,2.3333333,0,0,2,9,1,3,2,3,3.0,3.0,3.0,1,0,0,0,0,1,0,0,0,0,0,3,0,0,2,3,0,0,0,0,3,0.7142857142857143,2
d8df976c0,6.75,564834.0,6,1,0.0,2,4,1,1.0,15.0,13.5,1.3333334,1,0,2,15,1,3,2,3,2.0,2.0,2.0,0,1,0,0,0,1,0,0,0,0,0,2,2,0,2,0,0,1,1,0,5,0.5,4
d8e90eac8,8.5,0.0,3,1,0.0,0,2,1,1.0,6.0,8.5,1.0,0,0,3,6,1,3,2,3,3.0,3.0,3.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0.0,4
d8ee41fd9,3.2857142857142856,0.0,7,1,0.0,1,7,0,0.75,5.0,4.5999999,1.4,0,0,5,5,1,2,2,2,3.0,3.0,3.0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,3,2,0,0,0,0,2,0.14285714285714285,2
d91b55516,6.0,0.0,4,1,0.0,0,2,0,0.0,6.0,6.0,1.0,0,0,2,6,1,2,1,2,1.0,1.0,1.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,4
d92268848,8.666666666666666,0.0,5,1,0.0,0,3,1,0.0,6.0,8.666667,1.6666666,0,0,3,6,1,3,2,3,2.0,2.0,2.0,1,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,1,0,0,0,3,0.0,4
d9232244d,4.333333333333333,0.0,4,1,0.0,1,6,0,1.0,5.0,6.666666499999999,6.0,0,0,5,5,1,2,1,1,1.0,1.0,1.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,2,0,0,0,0,2,0.16666666666666666,2
d9281c805,9.0,0.0,6,1,0.0,0,1,1,8.0,9.0,9.0,0.33333334,0,0,1,9,1,2,2,3,3.0,2.0,2.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,2
d92faa577,11.0,0.0,6,1,0.0,0,2,1,0.0,11.0,11.0,0.66666669,0,0,2,11,1,3,2,3,3.0,3.0,3.0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,2,0,0,0,4,0.0,4
d95be2b6e,5.25,215000.0,5,1,3.0,2,4,0,1.0,6.0,10.5,1.3333334,0,1,3,6,1,3,2,3,3.0,3.0,3.0,0,1,0,0,0,0,0,1,0,0,0,2,0,0,2,0,0,0,1,0,3,0.5,4
d976051b6,2.4,0.0,5,1,0.0,3,5,1,4.0,6.0,6.0,1.6666666,0,0,2,6,1,2,2,3,2.0,2.0,2.0,0,0,0,0,1,1,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,0.6,2
d98666926,1.0,0.0,4,1,0.0,0,1,0,8.0,1.0,1.0,0.5,0,0,1,1,1,2,2,3,3.0,3.0,3.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0.0,3
d992c9971,6.0,0.0,4,1,2.0,2,5,1,1.5,11.0,11.0,1.6666666,0,0,3,11,1,3,2,3,3.0,3.0,3.0,1,0,0,0,0,0,0,0,1,0,0,2,2,0,1,1,2,0,0,0,4,0.4,4
d9b1558b5,6.0,0.0,7,1,0.0,0,4,1,1.0,6.0,5.0,2.0,0,0,5,6,1,2,2,2,2.0,2.0,1.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0.0,1
d9bb7c815,11.333333333333334,0.0,7,1,2.0,0,3,1,0.0,9.0,11.333333,0.75,1,1,3,9,1,2,2,3,3.0,3.0,3.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,3,0.0,4
d9bd28bee,11.333333333333334,0.0,5,1,0.0,0,3,1,0.5,10.0,17.0,1.0,0,0,3,10,1,3,2,2,3.0,3.0,3.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,3,0.0,4
d9db795e1,9.333333333333334,0.0,6,1,1.0,1,3,1,0.5,14.0,14.0,0.75,1,1,2,14,1,3,2,3,3.0,3.0,3.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,2,0,5,0.3333333333333333,4
d9e9b591a,9.0,0.0,5,1,0.0,0,5,1,0.25,0.0,9.0,1.6666666,0,0,3,0,1,2,2,3,1.0,1.0,1.0,1,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,2,0,1,0.0,2
da19d9af0,7.0,0.0,5,1,0.0,1,3,0,0.5,6.0,10.5,1.0,0,0,2,6,1,2,2,3,3.0,3.0,3.0,1,0,0,0,0,0,0,0,0,0,1,1,2,0,1,0,0,0,1,0,3,0.3333333333333333,4
da1f78c73,6.0,0.0,3,1,0.0,0,3,0,0.5,5.0,5.5,1.5,0,0,3,5,1,2,2,2,1.0,2.0,3.0,1,0,0,0,0,0,0,0,1,0,0,0,2,0,0,1,0,0,0,0,2,0.0,2
da2ecdcfd,2.75,0.0,3,0,0.0,4,8,0,3.0,1.0,2.5,4.0,0,0,1,1,1,2,2,2,2.0,2.0,3.0,1,0,0,0,0,0,0,0,0,0,1,3,0,0,2,4,0,0,0,0,2,0.5,2
da52ab62c,6.0,0.0,4,1,0.0,0,1,1,0.0,6.0,6.0,0.5,0,0,1,6,1,3,2,3,3.0,3.0,1.0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,3,0.0,4
da6341135,6.0,0.0,4,1,0.0,0,2,1,1.0,6.0,6.0,1.0,0,0,2,6,1,2,2,2,2.0,1.0,1.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0.0,1
da971a504,7.0,0.0,5,1,0.0,1,4,1,0.33333334,11.0,8.0,1.3333334,0,0,3,11,1,2,2,3,3.0,3.0,3.0,1,0,0,0,0,0,0,0,1,0,0,0,2,0,0,2,2,0,0,0,4,0.25,2
daafc1281,7.0,0.0,5,1,0.0,0,4,0,1.0,6.0,9.0,1.3333334,0,0,4,6,1,3,2,3,2.0,2.0,2.0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0.0,3
dabdfbd6b,15.5,0.0,6,1,0.0,0,2,1,8.0,16.0,15.5,0.66666669,1,1,2,16,1,3,2,3,3.0,3.0,3.0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,2,0,5,0.0,4
dacebc2ab,6.8,0.0,8,1,0.0,1,5,1,0.66666669,6.0,9.0,2.5,0,0,4,6,1,3,2,3,3.0,3.0,3.0,1,0,0,0,0,1,0,0,0,0,0,1,2,0,1,0,0,0,1,0,3,0.2,4
dad71b5e5,4.0,0.0,5,1,0.0,1,3,1,0.5,6.0,6.0,1.5,0,0,2,6,1,3,2,3,3.0,3.0,3.0,1,0,0,0,0,1,0,0,0,0,0,1,2,0,1,0,0,0,0,0,3,0.3333333333333333,4
daed31b5e,8.0,45000.0,5,1,0.0,0,3,0,0.0,11.0,8.0,1.5,0,1,2,11,1,3,2,2,2.0,2.0,2.0,0,0,1,0,0,0,1,0,0,0,0,0,2,0,0,0,1,0,0,0,4,0.0,4
db08aa8ba,9.0,160000.0,5,1,1.0,0,3,1,0.5,9.0,13.5,1.0,0,0,3,9,1,3,2,2,2.0,2.0,3.0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0.0,4
